path,speaker,speaker_id,digit,utterance_id,sample_rate_hz,num_samples
5_george_20.wav,george,0,5,20,8000,3385
9_jackson_5.wav,jackson,1,9,5,8000,4605
1_lucas_23.wav,lucas,2,1,23,8000,3453
5_nicolas_36.wav,nicolas,3,5,36,8000,3505
5_theo_4.wav,theo,4,5,4,8000,2267
8_yweweler_11.wav,yweweler,5,8,11,8000,2800
4_george_13.wav,george,0,4,13,8000,3942
3_jackson_4.wav,jackson,1,3,4,8000,3571
9_lucas_45.wav,lucas,2,9,45,8000,5616
8_nicolas_41.wav,nicolas,3,8,41,8000,3020
5_theo_34.wav,theo,4,5,34,8000,3853
1_yweweler_49.wav,yweweler,5,1,49,8000,3293
4_george_33.wav,george,0,4,33,8000,3523
6_jackson_45.wav,jackson,1,6,45,8000,4751
6_lucas_23.wav,lucas,2,6,23,8000,4370
7_nicolas_38.wav,nicolas,3,7,38,8000,2885
3_theo_23.wav,theo,4,3,23,8000,4066
5_yweweler_41.wav,yweweler,5,5,41,8000,3980
7_george_36.wav,george,0,7,36,8000,4054
8_jackson_26.wav,jackson,1,8,26,8000,3681
9_lucas_20.wav,lucas,2,9,20,8000,3830
7_nicolas_3.wav,nicolas,3,7,3,8000,2922
6_theo_11.wav,theo,4,6,11,8000,3754
0_yweweler_21.wav,yweweler,5,0,21,8000,2781
3_george_16.wav,george,0,3,16,8000,4148
7_jackson_7.wav,jackson,1,7,7,8000,3363
1_lucas_18.wav,lucas,2,1,18,8000,6184
3_nicolas_20.wav,nicolas,3,3,20,8000,2770
3_theo_41.wav,theo,4,3,41,8000,2238
7_yweweler_18.wav,yweweler,5,7,18,8000,2835
3_george_38.wav,george,0,3,38,8000,2377
1_jackson_5.wav,jackson,1,1,5,8000,4566
4_lucas_9.wav,lucas,2,4,9,8000,4018
7_nicolas_22.wav,nicolas,3,7,22,8000,2746
5_theo_8.wav,theo,4,5,8,8000,2720
8_yweweler_15.wav,yweweler,5,8,15,8000,1880
1_george_8.wav,george,0,1,8,8000,4294
6_jackson_12.wav,jackson,1,6,12,8000,6884
0_lucas_18.wav,lucas,2,0,18,8000,4896
9_nicolas_34.wav,nicolas,3,9,34,8000,3304
3_theo_29.wav,theo,4,3,29,8000,2130
6_yweweler_49.wav,yweweler,5,6,49,8000,2214
2_george_36.wav,george,0,2,36,8000,3249
4_jackson_43.wav,jackson,1,4,43,8000,3699
8_lucas_29.wav,lucas,2,8,29,8000,3958
9_nicolas_29.wav,nicolas,3,9,29,8000,3422
6_theo_43.wav,theo,4,6,43,8000,3029
1_yweweler_14.wav,yweweler,5,1,14,8000,2330
5_george_14.wav,george,0,5,14,8000,3379
2_jackson_34.wav,jackson,1,2,34,8000,3904
5_lucas_20.wav,lucas,2,5,20,8000,6117
8_nicolas_20.wav,nicolas,3,8,20,8000,3361
0_theo_20.wav,theo,4,0,20,8000,3489
7_yweweler_48.wav,yweweler,5,7,48,8000,2381
7_george_2.wav,george,0,7,2,8000,5278
2_jackson_10.wav,jackson,1,2,10,8000,4143
3_lucas_25.wav,lucas,2,3,25,8000,5750
8_nicolas_14.wav,nicolas,3,8,14,8000,3197
0_theo_31.wav,theo,4,0,31,8000,4087
2_yweweler_18.wav,yweweler,5,2,18,8000,2402
5_george_41.wav,george,0,5,41,8000,4048
1_jackson_38.wav,jackson,1,1,38,8000,3981
6_lucas_47.wav,lucas,2,6,47,8000,4648
7_nicolas_19.wav,nicolas,3,7,19,8000,2655
7_theo_41.wav,theo,4,7,41,8000,3393
9_yweweler_21.wav,yweweler,5,9,21,8000,3332
0_george_33.wav,george,0,0,33,8000,3659
8_jackson_27.wav,jackson,1,8,27,8000,3249
1_lucas_2.wav,lucas,2,1,2,8000,3262
5_nicolas_3.wav,nicolas,3,5,3,8000,2898
2_theo_37.wav,theo,4,2,37,8000,2139
5_yweweler_39.wav,yweweler,5,5,39,8000,3447
7_george_34.wav,george,0,7,34,8000,3729
0_jackson_1.wav,jackson,1,0,1,8000,4261
5_lucas_43.wav,lucas,2,5,43,8000,4480
6_nicolas_44.wav,nicolas,3,6,44,8000,2936
0_theo_0.wav,theo,4,0,0,8000,3142
1_yweweler_16.wav,yweweler,5,1,16,8000,2760
1_george_12.wav,george,0,1,12,8000,2962
2_jackson_39.wav,jackson,1,2,39,8000,3675
2_lucas_29.wav,lucas,2,2,29,8000,3932
3_nicolas_25.wav,nicolas,3,3,25,8000,2583
7_theo_37.wav,theo,4,7,37,8000,6265
9_yweweler_47.wav,yweweler,5,9,47,8000,3451
5_george_37.wav,george,0,5,37,8000,4067
5_jackson_16.wav,jackson,1,5,16,8000,3163
0_lucas_33.wav,lucas,2,0,33,8000,4225
2_nicolas_38.wav,nicolas,3,2,38,8000,2789
1_theo_8.wav,theo,4,1,8,8000,2057
1_yweweler_45.wav,yweweler,5,1,45,8000,2935
