path,speaker,speaker_id,digit,utterance_id,sample_rate_hz,num_samples
4_yweweler_22.wav,yweweler,5,4,22,8000,2181
0_george_18.wav,george,0,0,18,8000,5581
1_jackson_29.wav,jackson,1,1,29,8000,3745
2_lucas_31.wav,lucas,2,2,31,8000,4895
6_nicolas_30.wav,nicolas,3,6,30,8000,2590
2_theo_45.wav,theo,4,2,45,8000,2121
6_yweweler_40.wav,yweweler,5,6,40,8000,3163
3_george_35.wav,george,0,3,35,8000,2872
1_jackson_2.wav,jackson,1,1,2,8000,3839
6_lucas_17.wav,lucas,2,6,17,8000,4646
0_nicolas_40.wav,nicolas,3,0,40,8000,3811
2_theo_38.wav,theo,4,2,38,8000,2869
0_yweweler_0.wav,yweweler,5,0,0,8000,3103
2_george_25.wav,george,0,2,25,8000,2449
6_jackson_32.wav,jackson,1,6,32,8000,6807
9_lucas_30.wav,lucas,2,9,30,8000,4362
1_nicolas_22.wav,nicolas,3,1,22,8000,2788
8_theo_35.wav,theo,4,8,35,8000,2671
4_yweweler_24.wav,yweweler,5,4,24,8000,2756
4_george_7.wav,george,0,4,7,8000,4041
7_jackson_41.wav,jackson,1,7,41,8000,3966
2_lucas_11.wav,lucas,2,2,11,8000,4233
2_nicolas_38.wav,nicolas,3,2,38,8000,2789
2_theo_14.wav,theo,4,2,14,8000,2098
5_yweweler_27.wav,yweweler,5,5,27,8000,3615
8_george_0.wav,george,0,8,0,8000,4222
7_jackson_37.wav,jackson,1,7,37,8000,3241
4_lucas_0.wav,lucas,2,4,0,8000,3383
6_nicolas_49.wav,nicolas,3,6,49,8000,2187
6_theo_5.wav,theo,4,6,5,8000,3930
9_yweweler_20.wav,yweweler,5,9,20,8000,3331
0_george_42.wav,george,0,0,42,8000,3409
4_jackson_29.wav,jackson,1,4,29,8000,3491
4_lucas_25.wav,lucas,2,4,25,8000,4384
2_nicolas_23.wav,nicolas,3,2,23,8000,1525
4_theo_48.wav,theo,4,4,48,8000,2807
9_yweweler_2.wav,yweweler,5,9,2,8000,3182
2_george_47.wav,george,0,2,47,8000,2728
0_jackson_20.wav,jackson,1,0,20,8000,4970
1_lucas_15.wav,lucas,2,1,15,8000,3244
8_nicolas_28.wav,nicolas,3,8,28,8000,3062
4_theo_6.wav,theo,4,4,6,8000,1705
2_yweweler_11.wav,yweweler,5,2,11,8000,2257
5_george_14.wav,george,0,5,14,8000,3379
7_jackson_45.wav,jackson,1,7,45,8000,3700
4_lucas_22.wav,lucas,2,4,22,8000,4654
9_nicolas_24.wav,nicolas,3,9,24,8000,3392
7_theo_0.wav,theo,4,7,0,8000,3428
3_yweweler_32.wav,yweweler,5,3,32,8000,2254
0_george_2.wav,george,0,0,2,8000,5332
7_jackson_12.wav,jackson,1,7,12,8000,3547
8_lucas_46.wav,lucas,2,8,46,8000,3735
1_nicolas_26.wav,nicolas,3,1,26,8000,2584
5_theo_18.wav,theo,4,5,18,8000,2916
5_yweweler_44.wav,yweweler,5,5,44,8000,3642
6_george_21.wav,george,0,6,21,8000,2551
9_jackson_43.wav,jackson,1,9,43,8000,4962
8_lucas_39.wav,lucas,2,8,39,8000,4468
7_nicolas_17.wav,nicolas,3,7,17,8000,3029
5_theo_37.wav,theo,4,5,37,8000,2917
1_yweweler_31.wav,yweweler,5,1,31,8000,3117
1_george_26.wav,george,0,1,26,8000,4101
6_jackson_3.wav,jackson,1,6,3,8000,6925
7_lucas_23.wav,lucas,2,7,23,8000,3659
4_nicolas_23.wav,nicolas,3,4,23,8000,2430
5_theo_5.wav,theo,4,5,5,8000,2587
8_yweweler_9.wav,yweweler,5,8,9,8000,2499
9_george_26.wav,george,0,9,26,8000,3524
5_jackson_16.wav,jackson,1,5,16,8000,3163
7_lucas_24.wav,lucas,2,7,24,8000,9692
6_nicolas_37.wav,nicolas,3,6,37,8000,1634
9_theo_1.wav,theo,4,9,1,8000,2326
0_yweweler_48.wav,yweweler,5,0,48,8000,3138
9_george_31.wav,george,0,9,31,8000,2248
6_jackson_29.wav,jackson,1,6,29,8000,4968
2_lucas_41.wav,lucas,2,2,41,8000,4139
6_nicolas_16.wav,nicolas,3,6,16,8000,1843
6_theo_7.wav,theo,4,6,7,8000,3582
3_yweweler_14.wav,yweweler,5,3,14,8000,2446
2_george_35.wav,george,0,2,35,8000,2738
9_jackson_5.wav,jackson,1,9,5,8000,4605
9_lucas_40.wav,lucas,2,9,40,8000,4202
2_nicolas_41.wav,nicolas,3,2,41,8000,2878
9_theo_14.wav,theo,4,9,14,8000,3448
0_yweweler_1.wav,yweweler,5,0,1,8000,2644
5_george_49.wav,george,0,5,49,8000,4252
5_jackson_5.wav,jackson,1,5,5,8000,3098
7_lucas_46.wav,lucas,2,7,46,8000,6913
7_nicolas_31.wav,nicolas,3,7,31,8000,2440
5_theo_19.wav,theo,4,5,19,8000,4495
8_yweweler_8.wav,yweweler,5,8,8,8000,2483
7_george_27.wav,george,0,7,27,8000,4372
5_jackson_44.wav,jackson,1,5,44,8000,3902
6_lucas_40.wav,lucas,2,6,40,8000,5094
2_nicolas_42.wav,nicolas,3,2,42,8000,2382
5_theo_6.wav,theo,4,5,6,8000,2207
6_yweweler_22.wav,yweweler,5,6,22,8000,1714
5_george_7.wav,george,0,5,7,8000,4151
0_jackson_3.wav,jackson,1,0,3,8000,4788
1_lucas_13.wav,lucas,2,1,13,8000,7532
9_nicolas_14.wav,nicolas,3,9,14,8000,3388
2_theo_2.wav,theo,4,2,2,8000,4216
9_yweweler_37.wav,yweweler,5,9,37,8000,2764
5_george_23.wav,george,0,5,23,8000,3152
5_jackson_38.wav,jackson,1,5,38,8000,3426
6_lucas_41.wav,lucas,2,6,41,8000,4002
8_nicolas_16.wav,nicolas,3,8,16,8000,3739
2_theo_48.wav,theo,4,2,48,8000,1896
6_yweweler_11.wav,yweweler,5,6,11,8000,2368
9_george_43.wav,george,0,9,43,8000,3278
9_jackson_1.wav,jackson,1,9,1,8000,4523
0_lucas_12.wav,lucas,2,0,12,8000,4344
3_nicolas_5.wav,nicolas,3,3,5,8000,3162
9_theo_41.wav,theo,4,9,41,8000,3149
6_yweweler_8.wav,yweweler,5,6,8,8000,2294
1_george_9.wav,george,0,1,9,8000,3823
8_jackson_11.wav,jackson,1,8,11,8000,3299
7_lucas_43.wav,lucas,2,7,43,8000,4117
4_nicolas_32.wav,nicolas,3,4,32,8000,3087
4_theo_30.wav,theo,4,4,30,8000,2045
4_yweweler_31.wav,yweweler,5,4,31,8000,3109
4_george_14.wav,george,0,4,14,8000,3805
8_jackson_0.wav,jackson,1,8,0,8000,2776
0_lucas_47.wav,lucas,2,0,47,8000,4771
4_nicolas_44.wav,nicolas,3,4,44,8000,2550
4_theo_21.wav,theo,4,4,21,8000,3311
1_yweweler_39.wav,yweweler,5,1,39,8000,2619
4_george_41.wav,george,0,4,41,8000,3176
0_jackson_46.wav,jackson,1,0,46,8000,5394
6_lucas_49.wav,lucas,2,6,49,8000,4194
7_nicolas_45.wav,nicolas,3,7,45,8000,3562
8_theo_27.wav,theo,4,8,27,8000,5026
5_yweweler_3.wav,yweweler,5,5,3,8000,3327
2_george_24.wav,george,0,2,24,8000,2725
6_jackson_22.wav,jackson,1,6,22,8000,5718
2_lucas_2.wav,lucas,2,2,2,8000,3479
5_nicolas_12.wav,nicolas,3,5,12,8000,3336
9_theo_20.wav,theo,4,9,20,8000,4465
3_yweweler_27.wav,yweweler,5,3,27,8000,2330
2_george_14.wav,george,0,2,14,8000,2885
2_jackson_48.wav,jackson,1,2,48,8000,4014
4_lucas_9.wav,lucas,2,4,9,8000,4018
4_nicolas_37.wav,nicolas,3,4,37,8000,2918
6_theo_49.wav,theo,4,6,49,8000,2782
2_yweweler_38.wav,yweweler,5,2,38,8000,3158
4_george_24.wav,george,0,4,24,8000,3317
3_jackson_11.wav,jackson,1,3,11,8000,3577
3_lucas_44.wav,lucas,2,3,44,8000,4054
0_nicolas_23.wav,nicolas,3,0,23,8000,3600
7_theo_15.wav,theo,4,7,15,8000,5322
2_yweweler_36.wav,yweweler,5,2,36,8000,3325
1_george_13.wav,george,0,1,13,8000,4325
0_jackson_42.wav,jackson,1,0,42,8000,5288
5_lucas_1.wav,lucas,2,5,1,8000,9178
8_nicolas_6.wav,nicolas,3,8,6,8000,3244
8_theo_7.wav,theo,4,8,7,8000,2565
7_yweweler_13.wav,yweweler,5,7,13,8000,2859
2_george_18.wav,george,0,2,18,8000,3197
4_jackson_9.wav,jackson,1,4,9,8000,3374
1_lucas_34.wav,lucas,2,1,34,8000,3615
6_nicolas_11.wav,nicolas,3,6,11,8000,2683
3_theo_16.wav,theo,4,3,16,8000,2146
7_yweweler_26.wav,yweweler,5,7,26,8000,3887
6_george_46.wav,george,0,6,46,8000,3398
2_jackson_28.wav,jackson,1,2,28,8000,4056
6_lucas_24.wav,lucas,2,6,24,8000,4722
7_nicolas_25.wav,nicolas,3,7,25,8000,1978
4_theo_27.wav,theo,4,4,27,8000,4809
1_yweweler_0.wav,yweweler,5,1,0,8000,3355
9_george_23.wav,george,0,9,23,8000,4782
3_jackson_19.wav,jackson,1,3,19,8000,3530
9_lucas_23.wav,lucas,2,9,23,8000,4221
9_nicolas_33.wav,nicolas,3,9,33,8000,3460
5_theo_15.wav,theo,4,5,15,8000,2624
6_yweweler_38.wav,yweweler,5,6,38,8000,3484
1_george_40.wav,george,0,1,40,8000,2849
4_jackson_6.wav,jackson,1,4,6,8000,3636
4_lucas_42.wav,lucas,2,4,42,8000,5156
2_nicolas_13.wav,nicolas,3,2,13,8000,2479
2_theo_9.wav,theo,4,2,9,8000,1943
0_yweweler_9.wav,yweweler,5,0,9,8000,2854
8_george_16.wav,george,0,8,16,8000,3631
0_jackson_7.wav,jackson,1,0,7,8000,4431
5_lucas_47.wav,lucas,2,5,47,8000,5425
4_nicolas_6.wav,nicolas,3,4,6,8000,2766
8_theo_48.wav,theo,4,8,48,8000,5077
6_yweweler_35.wav,yweweler,5,6,35,8000,2016
8_george_25.wav,george,0,8,25,8000,3673
3_jackson_25.wav,jackson,1,3,25,8000,3832
5_lucas_33.wav,lucas,2,5,33,8000,4868
5_nicolas_18.wav,nicolas,3,5,18,8000,3079
3_theo_47.wav,theo,4,3,47,8000,2672
9_yweweler_14.wav,yweweler,5,9,14,8000,3571
8_george_22.wav,george,0,8,22,8000,4013
4_jackson_32.wav,jackson,1,4,32,8000,3467
6_lucas_13.wav,lucas,2,6,13,8000,4139
7_nicolas_0.wav,nicolas,3,7,0,8000,2979
1_theo_26.wav,theo,4,1,26,8000,2149
5_yweweler_5.wav,yweweler,5,5,5,8000,3018
8_george_29.wav,george,0,8,29,8000,2610
1_jackson_18.wav,jackson,1,1,18,8000,3622
1_lucas_32.wav,lucas,2,1,32,8000,5419
3_nicolas_14.wav,nicolas,3,3,14,8000,2506
2_theo_39.wav,theo,4,2,39,8000,2226
5_yweweler_49.wav,yweweler,5,5,49,8000,3783
3_george_0.wav,george,0,3,0,8000,3979
7_jackson_5.wav,jackson,1,7,5,8000,3566
4_lucas_16.wav,lucas,2,4,16,8000,3622
4_nicolas_18.wav,nicolas,3,4,18,8000,3014
0_theo_29.wav,theo,4,0,29,8000,3779
1_yweweler_33.wav,yweweler,5,1,33,8000,3450
0_george_32.wav,george,0,0,32,8000,4483
1_jackson_14.wav,jackson,1,1,14,8000,5458
5_lucas_4.wav,lucas,2,5,4,8000,4067
2_nicolas_24.wav,nicolas,3,2,24,8000,1742
9_theo_47.wav,theo,4,9,47,8000,3612
2_yweweler_8.wav,yweweler,5,2,8,8000,2199
4_george_27.wav,george,0,4,27,8000,4156
7_jackson_1.wav,jackson,1,7,1,8000,3789
3_lucas_41.wav,lucas,2,3,41,8000,5244
7_nicolas_4.wav,nicolas,3,7,4,8000,3569
9_theo_44.wav,theo,4,9,44,8000,3699
0_yweweler_36.wav,yweweler,5,0,36,8000,3633
4_george_6.wav,george,0,4,6,8000,4457
1_jackson_43.wav,jackson,1,1,43,8000,4606
0_lucas_45.wav,lucas,2,0,45,8000,3762
1_nicolas_0.wav,nicolas,3,1,0,8000,2929
9_theo_40.wav,theo,4,9,40,8000,3423
7_yweweler_16.wav,yweweler,5,7,16,8000,2469
8_george_21.wav,george,0,8,21,8000,2995
0_jackson_28.wav,jackson,1,0,28,8000,5144
8_lucas_16.wav,lucas,2,8,16,8000,1965
4_nicolas_15.wav,nicolas,3,4,15,8000,2883
9_theo_45.wav,theo,4,9,45,8000,1778
7_yweweler_12.wav,yweweler,5,7,12,8000,2707
9_george_36.wav,george,0,9,36,8000,3262
3_jackson_10.wav,jackson,1,3,10,8000,3691
4_lucas_35.wav,lucas,2,4,35,8000,4749
5_nicolas_19.wav,nicolas,3,5,19,8000,2437
7_theo_6.wav,theo,4,7,6,8000,2245
2_yweweler_31.wav,yweweler,5,2,31,8000,2239
2_george_7.wav,george,0,2,7,8000,2875
0_jackson_0.wav,jackson,1,0,0,8000,5148
3_lucas_45.wav,lucas,2,3,45,8000,4540
8_nicolas_13.wav,nicolas,3,8,13,8000,3124
1_theo_10.wav,theo,4,1,10,8000,2155
5_yweweler_47.wav,yweweler,5,5,47,8000,3813
2_george_3.wav,george,0,2,3,8000,3166
0_jackson_17.wav,jackson,1,0,17,8000,4237
6_lucas_10.wav,lucas,2,6,10,8000,4848
0_nicolas_16.wav,nicolas,3,0,16,8000,3957
3_theo_8.wav,theo,4,3,8,8000,2177
3_yweweler_34.wav,yweweler,5,3,34,8000,3154
3_george_1.wav,george,0,3,1,8000,3995
8_jackson_26.wav,jackson,1,8,26,8000,3681
0_lucas_17.wav,lucas,2,0,17,8000,5076
1_nicolas_12.wav,nicolas,3,1,12,8000,2700
4_theo_24.wav,theo,4,4,24,8000,3803
0_yweweler_5.wav,yweweler,5,0,5,8000,3227
7_george_43.wav,george,0,7,43,8000,3512
0_jackson_40.wav,jackson,1,0,40,8000,5711
9_lucas_15.wav,lucas,2,9,15,8000,4120
2_nicolas_6.wav,nicolas,3,2,6,8000,1852
5_theo_22.wav,theo,4,5,22,8000,4101
8_yweweler_30.wav,yweweler,5,8,30,8000,2845
9_george_7.wav,george,0,9,7,8000,5043
0_jackson_4.wav,jackson,1,0,4,8000,4329
3_lucas_48.wav,lucas,2,3,48,8000,4549
5_nicolas_29.wav,nicolas,3,5,29,8000,2580
8_theo_30.wav,theo,4,8,30,8000,3252
0_yweweler_27.wav,yweweler,5,0,27,8000,2860
9_george_27.wav,george,0,9,27,8000,3690
5_jackson_34.wav,jackson,1,5,34,8000,2891
4_lucas_38.wav,lucas,2,4,38,8000,4143
2_nicolas_18.wav,nicolas,3,2,18,8000,3174
4_theo_46.wav,theo,4,4,46,8000,2703
9_yweweler_46.wav,yweweler,5,9,46,8000,3038
9_george_25.wav,george,0,9,25,8000,3785
9_jackson_17.wav,jackson,1,9,17,8000,3827
8_lucas_22.wav,lucas,2,8,22,8000,3346
6_nicolas_35.wav,nicolas,3,6,35,8000,1295
6_theo_45.wav,theo,4,6,45,8000,3474
1_yweweler_25.wav,yweweler,5,1,25,8000,2119
3_george_32.wav,george,0,3,32,8000,2503
2_jackson_6.wav,jackson,1,2,6,8000,3724
5_lucas_30.wav,lucas,2,5,30,8000,5960
9_nicolas_49.wav,nicolas,3,9,49,8000,3508
0_theo_19.wav,theo,4,0,19,8000,3745
3_yweweler_10.wav,yweweler,5,3,10,8000,2668
5_george_47.wav,george,0,5,47,8000,3256
6_jackson_19.wav,jackson,1,6,19,8000,5540
3_lucas_11.wav,lucas,2,3,11,8000,4571
7_nicolas_46.wav,nicolas,3,7,46,8000,3072
7_theo_32.wav,theo,4,7,32,8000,2230
4_yweweler_49.wav,yweweler,5,4,49,8000,2820
0_george_23.wav,george,0,0,23,8000,3984
9_jackson_25.wav,jackson,1,9,25,8000,3942
9_lucas_36.wav,lucas,2,9,36,8000,4408
0_nicolas_36.wav,nicolas,3,0,36,8000,2778
8_theo_1.wav,theo,4,8,1,8000,2535
4_yweweler_8.wav,yweweler,5,4,8,8000,1359
0_george_48.wav,george,0,0,48,8000,4016
9_jackson_3.wav,jackson,1,9,3,8000,4300
6_lucas_35.wav,lucas,2,6,35,8000,4074
0_nicolas_0.wav,nicolas,3,0,0,8000,3500
4_theo_8.wav,theo,4,4,8,8000,2189
2_yweweler_1.wav,yweweler,5,2,1,8000,2430
5_george_41.wav,george,0,5,41,8000,4048
3_jackson_36.wav,jackson,1,3,36,8000,4100
5_lucas_17.wav,lucas,2,5,17,8000,4094
5_nicolas_31.wav,nicolas,3,5,31,8000,4148
1_theo_41.wav,theo,4,1,41,8000,1692
2_yweweler_32.wav,yweweler,5,2,32,8000,2441
2_george_34.wav,george,0,2,34,8000,3241
3_jackson_12.wav,jackson,1,3,12,8000,3814
4_lucas_36.wav,lucas,2,4,36,8000,3279
2_nicolas_29.wav,nicolas,3,2,29,8000,2427
4_theo_13.wav,theo,4,4,13,8000,2544
7_yweweler_43.wav,yweweler,5,7,43,8000,3218
9_george_5.wav,george,0,9,5,8000,4285
5_jackson_33.wav,jackson,1,5,33,8000,3135
8_lucas_30.wav,lucas,2,8,30,8000,4134
2_nicolas_21.wav,nicolas,3,2,21,8000,1493
2_theo_11.wav,theo,4,2,11,8000,1962
0_yweweler_11.wav,yweweler,5,0,11,8000,2967
6_george_45.wav,george,0,6,45,8000,3854
7_jackson_36.wav,jackson,1,7,36,8000,3195
7_lucas_42.wav,lucas,2,7,42,8000,4337
7_nicolas_23.wav,nicolas,3,7,23,8000,3218
9_theo_30.wav,theo,4,9,30,8000,6457
0_yweweler_44.wav,yweweler,5,0,44,8000,2529
4_george_20.wav,george,0,4,20,8000,3334
6_jackson_42.wav,jackson,1,6,42,8000,4054
1_lucas_37.wav,lucas,2,1,37,8000,3374
2_nicolas_25.wav,nicolas,3,2,25,8000,2862
5_theo_24.wav,theo,4,5,24,8000,1673
0_yweweler_10.wav,yweweler,5,0,10,8000,3042
8_george_5.wav,george,0,8,5,8000,3791
7_jackson_46.wav,jackson,1,7,46,8000,3891
9_lucas_33.wav,lucas,2,9,33,8000,5040
6_nicolas_1.wav,nicolas,3,6,1,8000,1850
1_theo_38.wav,theo,4,1,38,8000,2153
9_yweweler_49.wav,yweweler,5,9,49,8000,3050
7_george_45.wav,george,0,7,45,8000,3301
0_jackson_22.wav,jackson,1,0,22,8000,4826
0_lucas_5.wav,lucas,2,0,5,8000,4830
3_nicolas_0.wav,nicolas,3,3,0,8000,2644
0_theo_12.wav,theo,4,0,12,8000,3617
4_yweweler_43.wav,yweweler,5,4,43,8000,2397
7_george_7.wav,george,0,7,7,8000,4323
3_jackson_24.wav,jackson,1,3,24,8000,3414
1_lucas_47.wav,lucas,2,1,47,8000,3599
9_nicolas_6.wav,nicolas,3,9,6,8000,4062
7_theo_46.wav,theo,4,7,46,8000,3050
8_yweweler_45.wav,yweweler,5,8,45,8000,2540
4_george_31.wav,george,0,4,31,8000,3132
6_jackson_28.wav,jackson,1,6,28,8000,5173
1_lucas_8.wav,lucas,2,1,8,8000,3866
5_nicolas_43.wav,nicolas,3,5,43,8000,2900
9_theo_6.wav,theo,4,9,6,8000,2553
6_yweweler_10.wav,yweweler,5,6,10,8000,1302
9_george_17.wav,george,0,9,17,8000,4778
6_jackson_4.wav,jackson,1,6,4,8000,5035
1_lucas_9.wav,lucas,2,1,9,8000,3767
5_nicolas_45.wav,nicolas,3,5,45,8000,3160
7_theo_45.wav,theo,4,7,45,8000,2554
0_yweweler_49.wav,yweweler,5,0,49,8000,3137
7_george_24.wav,george,0,7,24,8000,5108
7_jackson_49.wav,jackson,1,7,49,8000,3918
0_lucas_32.wav,lucas,2,0,32,8000,4308
3_nicolas_41.wav,nicolas,3,3,41,8000,2334
8_theo_21.wav,theo,4,8,21,8000,4016
0_yweweler_33.wav,yweweler,5,0,33,8000,3957
8_george_47.wav,george,0,8,47,8000,3639
7_jackson_6.wav,jackson,1,7,6,8000,3567
4_lucas_47.wav,lucas,2,4,47,8000,8919
2_nicolas_26.wav,nicolas,3,2,26,8000,2302
3_theo_49.wav,theo,4,3,49,8000,1713
3_yweweler_42.wav,yweweler,5,3,42,8000,2409
8_george_37.wav,george,0,8,37,8000,3342
5_jackson_10.wav,jackson,1,5,10,8000,3148
3_lucas_32.wav,lucas,2,3,32,8000,5482
9_nicolas_10.wav,nicolas,3,9,10,8000,4083
8_theo_11.wav,theo,4,8,11,8000,2975
1_yweweler_14.wav,yweweler,5,1,14,8000,2330
9_george_18.wav,george,0,9,18,8000,3951
5_jackson_48.wav,jackson,1,5,48,8000,4052
9_lucas_6.wav,lucas,2,9,6,8000,3877
9_nicolas_44.wav,nicolas,3,9,44,8000,3414
2_theo_44.wav,theo,4,2,44,8000,1807
2_yweweler_40.wav,yweweler,5,2,40,8000,2737
0_george_30.wav,george,0,0,30,8000,3286
5_jackson_49.wav,jackson,1,5,49,8000,3839
8_lucas_32.wav,lucas,2,8,32,8000,4392
0_nicolas_46.wav,nicolas,3,0,46,8000,3685
5_theo_17.wav,theo,4,5,17,8000,3817
9_yweweler_47.wav,yweweler,5,9,47,8000,3451
4_george_33.wav,george,0,4,33,8000,3523
7_jackson_42.wav,jackson,1,7,42,8000,3878
3_lucas_26.wav,lucas,2,3,26,8000,5733
6_nicolas_21.wav,nicolas,3,6,21,8000,1433
5_theo_25.wav,theo,4,5,25,8000,3130
5_yweweler_4.wav,yweweler,5,5,4,8000,4008
7_george_9.wav,george,0,7,9,8000,4547
9_jackson_12.wav,jackson,1,9,12,8000,4622
8_lucas_42.wav,lucas,2,8,42,8000,3780
6_nicolas_14.wav,nicolas,3,6,14,8000,2554
7_theo_23.wav,theo,4,7,23,8000,4033
7_yweweler_17.wav,yweweler,5,7,17,8000,2365
